playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2025,Igor Shesterkin,NYR,G,other,32,1731.0,6.13,5.0,83.0,3.79,4.0,8.5,1.0,45.93,38.0,0.72,0.0,28.16,33.0,14.71,21.0,5.6,34.0,25.0,5.0,1.46,3.07,1.59,0.0,4.0,1.0,19.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,all,32,115980.0,102.3,81.0,1903.0,68.72,116.0,242.48,170.0,1008.33,899.0,31.32,1.0,542.31,465.0,387.48,543.0,96.03,984.0,281.0,113.0,29.91,35.33,37.06,31.0,25.0,25.0,525.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,5on5,32,97490.0,69.04,51.0,1515.0,50.17,88.0,197.71,139.0,784.2,698.0,24.93,1.0,421.39,355.0,312.39,441.0,66.36,809.0,196.0,72.0,23.98,24.54,20.53,25.0,17.0,9.0,438.0,4.0,2.0
8478048,2025,Igor Shesterkin,NYR,G,4on5,32,8932.0,23.01,19.0,259.0,12.65,20.0,31.11,25.0,145.32,132.0,0.74,0.0,80.63,72.0,42.02,58.0,20.33,115.0,48.0,31.0,3.61,6.06,13.34,3.0,3.0,13.0,65.0,0.0,0.0
8478048,2025,Igor Shesterkin,NYR,G,5on4,32,7827.0,3.65,5.0,33.0,1.42,4.0,3.34,3.0,24.33,24.0,4.84,0.0,7.09,1.0,14.72,18.0,3.27,15.0,11.0,5.0,0.55,1.5,1.6,2.0,1.0,2.0,2.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,other,11,1153.0,2.08,4.0,27.0,1.27,1.0,3.28,3.0,16.62,15.0,0.25,0.0,8.96,7.0,5.86,7.0,1.9,16.0,4.0,2.0,0.59,0.66,0.83,2.0,1.0,1.0,5.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,all,11,32525.0,26.65,31.0,465.0,19.51,27.0,62.85,57.0,264.88,233.0,9.1,0.0,144.24,120.0,100.59,128.0,25.28,250.0,84.0,29.0,6.94,10.61,9.09,10.0,12.0,9.0,102.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on5,11,26076.0,18.59,21.0,359.0,13.48,17.0,49.51,48.0,199.94,177.0,7.34,0.0,108.21,87.0,78.59,102.0,17.8,195.0,62.0,18.0,5.54,7.49,5.55,7.0,9.0,5.0,84.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,4on5,11,2905.0,5.7,6.0,72.0,4.52,9.0,9.33,6.0,44.03,36.0,0.17,0.0,25.47,25.0,13.15,14.0,5.3,34.0,17.0,9.0,0.73,2.26,2.71,1.0,2.0,3.0,12.0,0.0,0.0
8481020,2025,Justus Annunen,NSH,G,5on4,11,2391.0,0.27,0.0,7.0,0.24,0.0,0.73,0.0,4.29,5.0,1.35,0.0,1.59,1.0,3.0,5.0,0.27,5.0,1.0,0.0,0.07,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
