team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2025,NYI,NYI,Team Level,other,33,0.51,0.51,0.52,5276.0,83.9,18.54,5.71,15.28,2.92,43.22,28.33,17.51,18.54,17.51,79.0,35.0,36.0,150.0,16.0,10.0,1.0,13.0,1.0,42.0,32.0,63.0,98.0,2.0,4.0,75.0,12.0,13.0,19.0,58.0,26.0,30.0,2.31,3.19,13.04,3.0,5.0,8.0,150.0,114.0,114.0,12.0,1.54,3.29,3.29,16.79,16.79,16.42,77.22,17.77,5.96,13.25,2.72,41.64,22.66,16.69,17.77,16.69,70.0,34.0,38.0,142.0,18.0,10.0,2.0,12.0,1.0,37.0,26.0,52.0,86.0,2.0,4.0,57.0,13.0,11.0,26.0,52.0,25.0,27.0,2.07,3.24,12.45,4.0,3.0,11.0,142.0,104.0,104.0,14.0,1.74,3.79,3.79,15.71,15.71,15.1
NYI,2025,NYI,NYI,Team Level,all,33,0.48,0.49,0.5,120985.0,1053.33,111.48,73.16,252.56,36.12,565.94,400.74,105.43,111.07,105.07,954.0,486.0,490.0,1930.0,97.0,127.0,11.0,203.0,2.0,496.0,515.0,857.0,1343.0,106.0,227.0,946.0,604.0,141.0,499.0,1014.0,292.0,134.0,30.67,35.88,44.94,38.0,31.0,28.0,1926.62,1440.0,1434.97,245.0,16.38,28.95,29.2,98.66,98.28,95.77,1055.36,119.81,76.9,249.16,34.97,548.7,390.45,112.5,120.47,113.15,935.0,485.0,567.0,1987.0,90.0,135.0,10.0,173.0,3.0,506.0,513.0,845.0,1330.0,117.0,259.0,888.0,645.0,147.0,506.0,946.0,307.0,167.0,28.0,39.21,52.59,25.0,36.0,29.0,1994.73,1420.0,1426.03,219.0,17.48,30.39,30.39,106.9,107.59,104.39
NYI,2025,NYI,NYI,Team Level,5on5,33,0.48,0.48,0.49,96715.0,768.54,70.38,48.8,195.31,25.96,411.45,301.1,67.99,69.98,67.63,688.0,365.0,375.0,1428.0,60.0,91.0,8.0,151.0,1.0,360.0,390.0,628.0,993.0,93.0,200.0,678.0,582.0,110.0,423.0,778.0,199.0,76.0,22.9,24.7,22.78,29.0,21.0,10.0,1424.62,1053.0,1047.97,212.0,10.11,19.61,19.86,60.63,60.26,59.42,791.05,77.72,53.06,196.41,26.07,415.83,306.92,74.27,78.37,74.92,701.0,375.0,464.0,1540.0,56.0,88.0,4.0,140.0,2.0,387.0,403.0,645.0,1020.0,103.0,228.0,699.0,599.0,121.0,433.0,742.0,241.0,93.0,21.93,31.07,24.71,19.0,29.0,8.0,1547.73,1076.0,1082.03,184.0,11.07,18.43,18.52,70.27,70.96,69.39
NYI,2025,NYI,NYI,Team Level,4on5,33,0.1,0.13,0.16,8722.0,27.14,2.43,1.48,4.68,1.01,9.51,18.89,2.42,2.43,2.42,30.0,8.0,2.0,40.0,4.0,1.0,0.0,3.0,0.0,8.0,22.0,26.0,34.0,2.0,4.0,78.0,8.0,13.0,21.0,29.0,8.0,1.0,1.03,1.2,0.2,2.0,1.0,1.0,40.0,38.0,38.0,16.0,0.34,0.01,0.01,2.76,2.76,2.74,160.84,20.99,16.56,35.83,5.48,83.94,44.19,18.25,20.99,18.25,139.0,68.0,59.0,266.0,12.0,34.0,3.0,21.0,0.0,72.0,68.0,127.0,195.0,10.0,20.0,61.0,12.0,3.0,27.0,136.0,31.0,40.0,3.63,3.7,13.66,2.0,2.0,8.0,266.0,207.0,207.0,4.0,4.36,7.43,7.35,18.01,18.01,16.99
NYI,2025,NYI,NYI,Team Level,5on4,33,0.86,0.89,0.88,10272.0,173.75,20.12,17.19,37.31,6.22,101.75,52.41,17.53,20.12,17.53,157.0,78.0,77.0,312.0,17.0,25.0,2.0,36.0,0.0,86.0,71.0,140.0,218.0,9.0,19.0,115.0,2.0,5.0,36.0,149.0,59.0,27.0,4.42,6.78,8.92,4.0,4.0,9.0,312.0,235.0,235.0,5.0,4.39,6.04,6.04,18.48,18.48,17.19,26.25,3.33,1.32,3.67,0.71,7.3,16.67,3.29,3.33,3.29,25.0,8.0,6.0,39.0,4.0,3.0,1.0,0.0,0.0,10.0,16.0,21.0,29.0,2.0,7.0,71.0,21.0,12.0,20.0,16.0,10.0,7.0,0.37,1.2,1.77,0.0,2.0,2.0,39.0,33.0,33.0,17.0,0.31,0.73,0.73,2.91,2.91,2.9
NYR,2025,NYR,NYR,Team Level,other,33,0.37,0.49,0.47,3530.0,54.09,11.31,3.73,9.38,1.96,33.6,20.02,10.34,11.31,10.34,46.0,34.0,31.0,111.0,13.0,4.0,2.0,11.0,0.0,32.0,20.0,33.0,67.0,1.0,2.0,48.0,5.0,5.0,11.0,43.0,19.0,18.0,1.69,2.19,7.43,1.0,5.0,7.0,111.0,80.0,80.0,7.0,1.01,1.1,1.1,11.21,11.21,10.22,63.35,19.65,4.48,9.96,2.3,32.91,19.7,17.46,19.65,17.46,49.0,40.0,28.0,117.0,15.0,8.0,1.0,1.0,0.0,36.0,29.0,34.0,74.0,2.0,4.0,39.0,8.0,2.0,11.0,38.0,24.0,27.0,1.41,3.01,15.23,1.0,2.0,12.0,117.0,89.0,89.0,3.0,1.27,2.8,2.14,18.78,18.78,17.97
NYR,2025,NYR,NYR,Team Level,all,33,0.48,0.5,0.49,120290.0,1007.5,102.91,70.42,241.21,34.15,551.35,388.96,98.48,103.96,99.47,868.0,521.0,571.0,1960.0,87.0,95.0,14.0,181.0,1.0,523.0,502.0,781.0,1302.0,104.0,226.0,977.0,881.0,147.0,477.0,972.0,300.0,117.0,26.91,36.74,39.25,28.0,32.0,27.0,1968.46,1389.0,1397.12,235.0,15.6,20.93,21.01,97.49,98.4,95.44,1041.84,112.36,70.16,249.35,34.67,559.21,400.23,105.1,112.66,105.34,937.0,489.0,558.0,1984.0,88.0,114.0,14.0,174.0,3.0,495.0,552.0,849.0,1338.0,85.0,190.0,832.0,643.0,141.0,522.0,1027.0,278.0,121.0,30.13,34.92,47.31,31.0,27.0,30.0,1990.61,1426.0,1430.33,264.0,15.59,26.31,26.31,101.64,101.84,98.65
NYR,2025,NYR,NYR,Team Level,5on5,33,0.51,0.5,0.49,100566.0,785.94,71.94,51.73,198.21,26.78,425.9,308.43,69.57,72.99,70.57,668.0,415.0,476.0,1559.0,58.0,79.0,10.0,152.0,1.0,402.0,391.0,610.0,1025.0,100.0,218.0,779.0,834.0,121.0,414.0,772.0,240.0,71.0,21.46,29.74,20.73,26.0,24.0,8.0,1567.46,1083.0,1091.12,203.0,10.75,17.0,17.08,65.61,66.52,65.48,808.1,68.46,51.3,204.58,26.91,435.79,322.97,65.86,68.75,66.1,725.0,385.0,464.0,1574.0,53.0,82.0,7.0,147.0,3.0,376.0,449.0,672.0,1057.0,79.0,176.0,651.0,616.0,129.0,452.0,846.0,197.0,67.0,24.53,24.82,19.11,25.0,20.0,8.0,1580.61,1110.0,1114.33,239.0,10.61,16.71,17.04,62.03,62.23,61.22
NYR,2025,NYR,NYR,Team Level,4on5,33,0.1,0.11,0.14,8536.0,24.98,2.51,1.39,3.5,0.72,7.67,16.21,2.42,2.51,2.42,26.0,6.0,2.0,34.0,2.0,0.0,0.0,1.0,0.0,4.0,25.0,24.0,30.0,3.0,6.0,68.0,36.0,9.0,25.0,19.0,9.0,4.0,0.44,1.08,0.98,1.0,1.0,0.0,34.0,32.0,32.0,18.0,0.32,0.0,0.0,2.82,2.82,2.72,150.15,21.9,13.29,32.23,4.85,84.57,44.16,19.44,21.9,19.44,144.0,57.0,64.0,265.0,17.0,23.0,6.0,25.0,0.0,82.0,54.0,127.0,184.0,1.0,2.0,89.0,7.0,3.0,35.0,128.0,47.0,26.0,3.56,5.78,12.55,3.0,4.0,10.0,265.0,201.0,201.0,5.0,3.46,6.72,7.05,18.31,18.31,16.93
NYR,2025,NYR,NYR,Team Level,5on4,33,0.88,0.9,0.88,7658.0,142.49,17.16,13.57,30.11,4.69,84.18,44.29,16.15,17.16,16.15,128.0,66.0,62.0,256.0,14.0,12.0,2.0,17.0,0.0,85.0,66.0,114.0,180.0,0.0,0.0,82.0,6.0,12.0,27.0,138.0,32.0,24.0,3.32,3.73,10.11,0.0,2.0,12.0,256.0,194.0,194.0,7.0,3.53,2.84,2.84,17.85,17.85,17.02,20.25,2.36,1.09,2.59,0.62,5.94,13.4,2.34,2.36,2.34,19.0,7.0,2.0,28.0,3.0,1.0,0.0,1.0,0.0,1.0,20.0,16.0,23.0,3.0,8.0,53.0,12.0,7.0,24.0,15.0,10.0,1.0,0.63,1.31,0.42,2.0,1.0,0.0,28.0,26.0,26.0,17.0,0.24,0.08,0.08,2.52,2.52,2.52
